Unix Timestamp,Date,Symbol,Open,High,Low,Close,Volume BTC,Volume KRW
1600387200,9/18/2020,BTCKRW,12786000,12811000,12634000,12762000,2277.94,28976181366
1600300800,9/17/2020,BTCKRW,12897000,12997000,12620000,12786000,2746.41,35100475537
1600214400,9/16/2020,BTCKRW,12802000,13038000,12630000,12897000,3433.57,44006347658
1600128000,9/15/2020,BTCKRW,12633000,12900000,12532000,12802000,3647.39,46439139981
1600041600,9/14/2020,BTCKRW,12371000,12722000,12248000,12633000,3147.04,39223695281
1599955200,9/13/2020,BTCKRW,12360000,12549000,12220000,12371000,2097.12,25956811855
1599868800,9/12/2020,BTCKRW,12335000,12399000,12223000,12360000,1618.82,19925730421
1599782400,9/11/2020,BTCKRW,12320000,12374000,12160000,12335000,2526.7,30920633614
1599696000,9/10/2020,BTCKRW,12160000,12425000,12132000,12320000,3291.17,40437815025
1599609600,9/9/2020,BTCKRW,12122000,12266000,11938000,12160000,2558.58,30976568446
1599523200,9/8/2020,BTCKRW,12366000,12430000,11872000,12122000,3376.36,40913894958
1599436800,9/7/2020,BTCKRW,12347000,12432000,11851000,12366000,4361.65,53000714043
1599350400,9/6/2020,BTCKRW,12368000,12470000,12120000,12347000,3131.04,38480779420
1599264000,9/5/2020,BTCKRW,12624000,12770000,12100000,12368000,5097.29,63142807772
1599177600,9/4/2020,BTCKRW,12295000,12776000,12150000,12624000,6303.84,78892780504
1599091200,9/3/2020,BTCKRW,13579000,13650000,12091000,12295000,5985.05,78474760852
1599004800,9/2/2020,BTCKRW,13965000,13995000,13280000,13579000,5065.01,69136833773
1598918400,9/1/2020,BTCKRW,13732000,14056000,13613000,13965000,4351.57,60447525071
1598832000,8/31/2020,BTCKRW,13655000,13815000,13570000,13732000,2687.08,36789026696
1598745600,8/30/2020,BTCKRW,13432000,13660000,13430000,13655000,1833.88,24937030877
1598659200,8/29/2020,BTCKRW,13521000,13537000,13410000,13432000,1872.49,25228834313
1598572800,8/28/2020,BTCKRW,13402000,13535000,13334000,13521000,2462.16,33080731231
1598486400,8/27/2020,BTCKRW,13538000,13652000,13217000,13402000,3653.96,49007419330
1598400000,8/26/2020,BTCKRW,13475000,13589000,13339000,13538000,3316.27,44676811197
1598313600,8/25/2020,BTCKRW,13853000,13859000,13300000,13475000,4082.13,55523738959
1598227200,8/24/2020,BTCKRW,13801000,13914000,13720000,13853000,2378.93,32898001949
1598140800,8/23/2020,BTCKRW,13841000,13852000,13682000,13801000,1902.99,26197619116
1598054400,8/22/2020,BTCKRW,13774000,13859000,13517000,13841000,3196.93,43813277857
1597968000,8/21/2020,BTCKRW,13944000,13980000,13751000,13774000,3935.2,54676887391
1597881600,8/20/2020,BTCKRW,13875000,13963000,13700000,13944000,3129.1,43342302227
1597795200,8/19/2020,BTCKRW,14004000,14073000,13651000,13875000,5163.39,71596369697
1597708800,8/18/2020,BTCKRW,14181000,14288000,13823000,14004000,4150.19,58671121874
1597622400,8/17/2020,BTCKRW,13889000,14270000,13800000,14181000,4820.83,67551404148
1597536000,8/16/2020,BTCKRW,13874000,13940000,13745000,13889000,2437.72,33742268999
1597449600,8/15/2020,BTCKRW,13830000,14042000,13762000,13874000,3617,50348223385
1597363200,8/14/2020,BTCKRW,13817000,13911000,13703000,13830000,4589.03,63332512942
1597276800,8/13/2020,BTCKRW,13681000,13830000,13360000,13817000,4871.7,66405839624
1597190400,8/12/2020,BTCKRW,13610000,13741000,13289000,13681000,4009.98,54290813714
1597104000,8/11/2020,BTCKRW,13999000,14016000,13300000,13610000,4890.62,67194845805
1597017600,8/10/2020,BTCKRW,13813000,14248000,13774000,13999000,4614.65,64796024864
1596931200,8/9/2020,BTCKRW,13875000,13900000,13649000,13813000,2367.97,32612893910
1596844800,8/8/2020,BTCKRW,13761000,13948000,13700000,13875000,2377.82,32888379098
1596758400,8/7/2020,BTCKRW,13862000,14030000,13550000,13761000,3907.15,54079897944
1596672000,8/6/2020,BTCKRW,13851000,13999000,13658000,13862000,3653.5,50611607408
1596585600,8/5/2020,BTCKRW,13310000,13888000,13217000,13851000,4026.98,54587103269
1596499200,8/4/2020,BTCKRW,13273000,13474000,13129000,13310000,3326.98,44383056578
1596412800,8/3/2020,BTCKRW,13034000,13587000,12951000,13273000,3947.89,52556594040
1596326400,8/2/2020,BTCKRW,13927000,14332000,12860000,13034000,7659.17,1.03102E+11
1596240000,8/1/2020,BTCKRW,13408000,13961000,13261000,13927000,5653.19,77631370359
1596153600,7/31/2020,BTCKRW,13100000,13514000,12961000,13408000,4179.15,55251777623
1596067200,7/30/2020,BTCKRW,13116000,13165000,12880000,13100000,4170.65,54363492129
1595980800,7/29/2020,BTCKRW,12761000,13356000,12700000,13116000,4939.64,64488026506
1595894400,7/28/2020,BTCKRW,12918000,13190000,12510000,12761000,7139.13,92168646984
1595808000,7/27/2020,BTCKRW,11700000,13288000,11685000,12918000,9036.28,1.11762E+11
1595721600,7/26/2020,BTCKRW,11470000,11900000,11408000,11700000,3857.86,44957392156
1595635200,7/25/2020,BTCKRW,11334000,11495000,11326000,11470000,2104.13,23962299634
1595548800,7/24/2020,BTCKRW,11330000,11439000,11230000,11334000,2752.43,31149520854
1595462400,7/23/2020,BTCKRW,11261000,11400000,11190000,11330000,3000.92,33822946782
1595376000,7/22/2020,BTCKRW,11120000,11267000,11065000,11261000,2967.99,33021582872
1595289600,7/21/2020,BTCKRW,10943000,11200000,10920000,11120000,3019.71,33402515166
1595203200,7/20/2020,BTCKRW,10937000,10964000,10897000,10943000,2183.02,23857169900
1595116800,7/19/2020,BTCKRW,10913000,10956000,10859000,10937000,1536.49,16755693822
1595030400,7/18/2020,BTCKRW,10927000,10966000,10882000,10913000,1380.15,15066556004
1594944000,7/17/2020,BTCKRW,10929000,10971000,10862000,10927000,2553.48,27831963465
1594857600,7/16/2020,BTCKRW,10975000,10990000,10824000,10929000,2853.77,31166452590
1594771200,7/15/2020,BTCKRW,11006000,11020000,10950000,10975000,2332.74,25627424736
1594684800,7/14/2020,BTCKRW,11000000,11038000,10925000,11006000,3253.8,35743389862
1594598400,7/13/2020,BTCKRW,11023000,11049000,10960000,11000000,2925.03,32205973431
1594512000,7/12/2020,BTCKRW,10968000,11054000,10903000,11023000,1647.07,18077485855
1594425600,7/11/2020,BTCKRW,11034000,11042000,10909000,10968000,1286.53,14115049531
1594339200,7/10/2020,BTCKRW,10950000,11060000,10887000,11034000,2876.37,31457484398
1594252800,7/9/2020,BTCKRW,11128000,11149000,10870000,10950000,2724.62,30113555103
1594166400,7/8/2020,BTCKRW,10971000,11189000,10952000,11128000,3092.1,34162148069
1594080000,7/7/2020,BTCKRW,11045000,11070000,10936000,10971000,2173.73,23871263213
1593993600,7/6/2020,BTCKRW,10825000,11090000,10796000,11045000,3074.25,33642577619
1593907200,7/5/2020,BTCKRW,10887000,10899000,10692000,10825000,1406.44,15210054583
1593820800,7/4/2020,BTCKRW,10834000,10970000,10806000,10887000,1288.35,13987821457
1593734400,7/3/2020,BTCKRW,10867000,10909000,10810000,10834000,1635.92,17778637044
1593648000,7/2/2020,BTCKRW,11043000,11070000,10761000,10867000,2577.7,28250731498
1593561600,7/1/2020,BTCKRW,10914000,11102000,10882000,11043000,2307.8,25336542863
1593475200,6/30/2020,BTCKRW,10970000,10990000,10863000,10914000,1850.73,20228055082
1593388800,6/29/2020,BTCKRW,10969000,11030000,10822000,10970000,1836.49,20079161036
1593302400,6/28/2020,BTCKRW,10908000,11061000,10757000,10969000,2015.23,21955035540
1593216000,6/27/2020,BTCKRW,11027000,11035000,10802000,10908000,2134.83,23400647416
1593129600,6/26/2020,BTCKRW,11139000,11176000,10901000,11027000,2419.16,26712421903
1593043200,6/25/2020,BTCKRW,11222000,11223000,10886000,11139000,2677.68,29672593877
1592956800,6/24/2020,BTCKRW,11495000,11550000,11119000,11222000,3092.96,35091598891
1592870400,6/23/2020,BTCKRW,11597000,11631000,11470000,11495000,2365.08,27290619393
1592784000,6/22/2020,BTCKRW,11236000,11670000,11232000,11597000,2888.41,32948013804
1592697600,6/21/2020,BTCKRW,11314000,11359000,11232000,11236000,1202.92,13588191236
1592611200,6/20/2020,BTCKRW,11280000,11349000,11158000,11314000,1289.19,14518344650
1592524800,6/19/2020,BTCKRW,11339000,11373000,11157000,11280000,1512.4,17063309932
1592438400,6/18/2020,BTCKRW,11427000,11445000,11232000,11339000,1705.28,19354701926
1592352000,6/17/2020,BTCKRW,11453000,11495000,11286000,11427000,2127.62,24269600793
1592265600,6/16/2020,BTCKRW,11335000,11494000,11254000,11453000,2263.24,25809436957
1592179200,6/15/2020,BTCKRW,11243000,11403000,10770000,11335000,3231.55,35881161190
1592092800,6/14/2020,BTCKRW,11393000,11397000,11200000,11243000,1059.57,11982701641
1592006400,6/13/2020,BTCKRW,11386000,11399000,11270000,11393000,1163.97,13212344940
1591920000,6/12/2020,BTCKRW,11104000,11465000,11050000,11386000,2645.87,29979457101
1591833600,6/11/2020,BTCKRW,11737000,11797000,11050000,11104000,3097.36,35587730504
1591747200,6/10/2020,BTCKRW,11686000,11744000,11585000,11737000,1605.03,18695808811
1591660800,6/9/2020,BTCKRW,11680000,11760000,11560000,11686000,1785.64,20767087654
1591574400,6/8/2020,BTCKRW,11683000,11716000,11560000,11680000,1717.33,20008653459
1591488000,6/7/2020,BTCKRW,11628000,11765000,11375000,11683000,2477.76,28689319429
1591401600,6/6/2020,BTCKRW,11603000,11700000,11523000,11628000,1718.98,19931155933
1591315200,6/5/2020,BTCKRW,11786000,11863000,11595000,11603000,2457.68,28805323301
1591228800,6/4/2020,BTCKRW,11650000,11860000,11471000,11786000,2739.63,32014890815
1591142400,6/3/2020,BTCKRW,11522000,11652000,11407000,11650000,2371.48,27345678369
1591056000,6/2/2020,BTCKRW,12069000,12160000,11310000,11522000,4381.68,51933845971
1590969600,6/1/2020,BTCKRW,11436000,12124000,11419000,12069000,2669.17,30911229634
1590883200,5/31/2020,BTCKRW,11579000,11584000,11372000,11436000,1848.23,21212400460
1590796800,5/30/2020,BTCKRW,11399000,11605000,11350000,11579000,1102.61,12648170831
1590710400,5/29/2020,BTCKRW,11570000,11600000,11275000,11399000,3930,45001205463
1590624000,5/28/2020,BTCKRW,11160000,11600000,11111000,11570000,5064.76,57340501292
1590537600,5/27/2020,BTCKRW,10737000,11175000,10722000,11160000,4913.19,53872003776
1590451200,5/26/2020,BTCKRW,10821000,10919000,10607000,10737000,3129.25,33700333735
1590364800,5/25/2020,BTCKRW,10655000,10890000,10522000,10821000,4812.18,51537290089
1590278400,5/24/2020,BTCKRW,11132000,11240000,10641000,10655000,4051.98,44543831391
1590192000,5/23/2020,BTCKRW,11122000,11295000,11040000,11132000,2739.62,30601041483
1590105600,5/22/2020,BTCKRW,11094000,11236000,10895000,11122000,5165.88,57209830185
1590019200,5/21/2020,BTCKRW,11516000,11606000,10796000,11094000,7815.44,87730501432
1589932800,5/20/2020,BTCKRW,11728000,11777000,11369000,11516000,4694.23,54610283665
1589846400,5/19/2020,BTCKRW,11686000,11816000,11462000,11728000,5891.36,68660602429
1589760000,5/18/2020,BTCKRW,11614000,11875000,11450000,11686000,5395.84,63137393194
1589673600,5/17/2020,BTCKRW,11318000,11820000,11271000,11614000,4484.92,51979721980
1589587200,5/16/2020,BTCKRW,11326000,11570000,11202000,11318000,4156.59,47282833237
1589500800,5/15/2020,BTCKRW,11787000,11832000,11236000,11326000,7459.04,85705576779
1589414400,5/14/2020,BTCKRW,11270000,11943000,11225000,11787000,10120.32,1.17195E+11
1589328000,5/13/2020,BTCKRW,10683000,11393000,10652000,11270000,7471,81864344117
1589241600,5/12/2020,BTCKRW,10437000,10848000,10392000,10683000,6867.75,73113176410
1589155200,5/11/2020,BTCKRW,10690000,11251000,10140000,10437000,13283.23,1.41468E+11
1589068800,5/10/2020,BTCKRW,11533000,11580000,10199000,10690000,13294,1.41466E+11
1588982400,5/9/2020,BTCKRW,11878000,11958000,11450000,11533000,7373.46,86223642898
1588896000,5/8/2020,BTCKRW,12004000,12172000,11805000,11878000,7184.69,86174835497
1588809600,5/7/2020,BTCKRW,11272000,12070000,11123000,12004000,9713.92,1.12784E+11
1588723200,5/6/2020,BTCKRW,10980000,11450000,10880000,11272000,8654.21,96476744029
